state,district,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,Enrol_Total,Update_Total,Grand_Total,UER_Score,Adult_Entry_Rate,Catch_Up_Index,CV_Volatility,Region,R21_Child_Bio_Intensity,R22_Adult_Bio_Intensity,R23_Adult_Workload_Share,R24_Infant_Enrol_Share,System_Phase,Cluster_ID
Nagaland,Tseminyu,7.0,15.0,10.0,7.0,84.0,53.0,133.0,32.0,277.0,309.0,8.393939393939394,0.30303030303030304,1.875,0.94418245695937,North East,6.625,1.5647058823529412,0.7022653721682848,0.022653721682847898,Mature (Adult Maint.),2
Nagaland,Tuensang,512.0,983.0,84.0,464.0,3775.0,2650.0,7058.0,1579.0,13947.0,15526.0,8.827215189873417,0.053164556962025315,1.9161793372319689,4.174701000518567,North East,5.698924731182796,1.8691737288135593,0.6977328352441067,0.03297694190390313,Mature (Adult Maint.),1
Nagaland,Wokha,118.0,410.0,30.0,132.0,1773.0,1973.0,4954.0,558.0,8832.0,9390.0,15.79964221824687,0.05366726296958855,3.4453781512605044,3.643009893261205,North East,14.834586466165414,2.7925591882750846,0.7164004259850906,0.012566560170394037,Mature (Adult Maint.),1
Nagaland,Zunheboto,131.0,583.0,47.0,221.0,2218.0,1477.0,6486.0,761.0,10402.0,11163.0,13.650918635170603,0.06167979002624672,4.416666666666667,3.810166656145952,North East,6.653153153153153,2.9229382604776926,0.7797187136074532,0.011735196631729821,Mature (Adult Maint.),1
Odisha,Angul,2755.0,451.0,14.0,4102.0,27189.0,32800.0,33365.0,3220.0,97456.0,100676.0,30.256442098727103,0.004346476249611922,0.16364296081277213,1.0175861840164266,East,7.994150621496466,1.2271055535123208,0.6014740355198855,0.027365012515395925,Mature (Adult Maint.),0
Odisha,Balangir,4582.0,1032.0,56.0,5240.0,37354.0,48798.0,52248.0,5670.0,143640.0,149310.0,25.32886616117087,0.009874801622288838,0.22518001309186123,0.8205380562114328,East,9.310818546078993,1.3986882612769376,0.6001071596008305,0.030687830687830688,Mature (Adult Maint.),0
Odisha,Baleswar,5844.0,1399.0,4.0,9035.0,46466.0,66820.0,62690.0,7247.0,185011.0,192258.0,25.52580022075055,0.0005518763796909492,0.23934987168520103,0.7853000862451279,East,7.394864984506419,1.3491294897454107,0.5677579086435935,0.030396654495521643,Mature (Adult Maint.),0
Odisha,Bargarh,4411.0,825.0,3.0,4584.0,30887.0,42130.0,39677.0,5239.0,117278.0,122517.0,22.381297709923665,0.0005725190839694657,0.1869900271985494,0.713700729471488,East,9.1886586695747,1.2845441595441596,0.5759527249279692,0.03600316690744958,Mature (Adult Maint.),0
Odisha,Bhadrak,3701.0,1176.0,14.0,7114.0,35537.0,53061.0,44619.0,4891.0,140331.0,145222.0,28.685813573180702,0.0028618152085036794,0.31766612641815234,0.7198856976407322,East,7.4576247364722414,1.2555292925882153,0.5519549379570589,0.02548511933453609,Mature (Adult Maint.),0
Odisha,Boudh,1319.0,278.0,2.0,1411.0,8906.0,13380.0,15772.0,1599.0,39469.0,41068.0,24.668125,0.00125,0.2106060606060606,1.0172317142437195,East,9.475920679886686,1.7707421129448748,0.6009058147462745,0.03211746371871043,Mature (Adult Maint.),0
Odisha,Cuttack,4305.0,1082.0,15.0,5928.0,44743.0,66530.0,74538.0,5402.0,191739.0,197141.0,35.48750694058856,0.00277623542476402,0.25127728750580586,0.7259599836094396,East,11.22111654579187,1.6658769890935097,0.6050542505110555,0.021837162234136988,Mature (Adult Maint.),0
Odisha,Debagarh,783.0,95.0,5.0,1020.0,6969.0,8408.0,7844.0,883.0,24241.0,25124.0,27.421945701357465,0.005656108597285068,0.1211734693877551,1.2670340252182268,East,8.235063663075417,1.1253945480631278,0.5895956057952555,0.031165419519184844,Mature (Adult Maint.),0
Odisha,Dhenkanal,2466.0,543.0,8.0,4482.0,25501.0,37852.0,39795.0,3017.0,107630.0,110647.0,35.66269052352551,0.0026507620941020544,0.2201053911633563,0.7451756311563533,East,8.443453044836048,1.5604658458160143,0.5901289687022694,0.022287093188247308,Mature (Adult Maint.),0
Odisha,Gajapati,1666.0,318.0,18.0,3255.0,18133.0,30085.0,28923.0,2002.0,80396.0,82398.0,40.13779331003495,0.008986520219670495,0.1907618476304739,0.8441199597951154,East,9.239864864864865,1.5949597441270542,0.5710818223743295,0.02021893735284837,Mature (Adult Maint.),0
Odisha,Ganjam,7063.0,1044.0,9.0,12890.0,85949.0,96263.0,92599.0,8116.0,287701.0,295817.0,35.44425280275964,0.0011087840335099175,0.1477916194790487,0.7808253980207881,East,7.467457916375766,1.0773589296102386,0.6035758593995613,0.023876247815372342,Mature (Adult Maint.),0
Odisha,Jagatsinghapur,3478.0,376.0,24.0,2732.0,18130.0,29201.0,31294.0,3878.0,81357.0,85235.0,20.97370456303171,0.006187161639597835,0.10807703363035355,0.8713594351559938,East,10.684595682400293,1.7259941536594783,0.5798556930838271,0.04080483369507831,Mature (Adult Maint.),0
Odisha,Jajpur,4098.0,966.0,51.0,6478.0,39229.0,49350.0,47809.0,5115.0,142866.0,147981.0,27.92533229085223,0.0099687255668491,0.23566723591119784,0.9803369312673498,East,7.616916190770181,1.2186846800917666,0.5881701029186179,0.02769274433880025,Mature (Adult Maint.),0
Odisha,Jharsuguda,1096.0,86.0,0.0,1836.0,14950.0,13438.0,12418.0,1182.0,42642.0,43824.0,36.04564666103128,0.0,0.07839562443026436,0.8877272162260301,East,7.3151878062057705,0.8305798943214501,0.6244979919678715,0.025009127418765972,Mature (Adult Maint.),0
Odisha,Kalahandi,3361.0,1071.0,64.0,5491.0,41904.0,42857.0,52067.0,4496.0,142319.0,146815.0,31.64754280631532,0.01423171002890816,0.3185603807257585,0.755954916727283,East,7.803532410779315,1.242500894881279,0.6400640261553656,0.022892756189762626,Mature (Adult Maint.),0
Odisha,Kandhamal,2633.0,440.0,8.0,4729.0,27316.0,28794.0,31145.0,3081.0,91984.0,95065.0,29.845554834523035,0.0025957170668397143,0.16704631738800305,0.8641479516600187,East,6.087526427061311,1.1401325182121023,0.6149581865039709,0.02769683900489139,Mature (Adult Maint.),0
Odisha,Kendrapara,3211.0,757.0,48.0,5340.0,34579.0,39572.0,38814.0,4016.0,118305.0,122321.0,29.451082897684838,0.01194921583271098,0.23567870485678705,0.38677961255970683,East,7.409099419584347,1.1224407171775592,0.60000327008445,0.026250602921820455,Mature (Adult Maint.),0
Odisha,Kendujhar,4369.0,1042.0,15.0,7205.0,47233.0,47423.0,54810.0,5426.0,156671.0,162097.0,28.868804127510597,0.002763957987838585,0.23844393592677346,0.9092248792708916,East,6.5810435747987786,1.1603929372909345,0.6295181280344485,0.026952997279406775,Mature (Adult Maint.),0
Odisha,Khordha,4511.0,850.0,178.0,6108.0,40147.0,52001.0,64946.0,5539.0,163202.0,168741.0,29.45884476534296,0.032129963898916966,0.18838652482269502,1.1981247340359356,East,8.512195121951219,1.617664640828933,0.6228065496826497,0.026733277626658607,Mature (Adult Maint.),0
Odisha,Koraput,3266.0,1190.0,46.0,4951.0,37309.0,47391.0,57820.0,4502.0,147471.0,151973.0,32.74950033311126,0.010215411947590495,0.3642485460667279,0.7753346161012987,East,9.570072697899839,1.549718574108818,0.6259598744513828,0.021490659525047213,Mature (Adult Maint.),0
Odisha,Malkangiri,2373.0,493.0,4.0,3382.0,17690.0,27353.0,20883.0,2870.0,69308.0,72178.0,24.140717520027867,0.0013932427725531174,0.2076663858466723,1.002917667359308,East,8.085427135678392,1.1804307274885535,0.53441491867328,0.032877053949957054,Mature (Adult Maint.),0
Odisha,Mayurbhanj,6258.0,1861.0,35.0,9770.0,61751.0,77378.0,79607.0,8154.0,228506.0,236660.0,28.02035561005518,0.004291845493562232,0.2973318421473079,0.7676736061450642,East,7.919148500665234,1.289140432698536,0.5973041494126595,0.026442998394320967,Mature (Adult Maint.),0
Odisha,Nabarangpur,4502.0,2095.0,77.0,4235.0,37601.0,45252.0,45334.0,6674.0,132422.0,139096.0,19.838501872659176,0.01153558052434457,0.46524539196091497,0.3651805453900202,East,10.68271954674221,1.2056273602467953,0.5962428826134468,0.03236613561856559,Mature (Adult Maint.),0
Odisha,Nayagarh,2172.0,283.0,11.0,3446.0,20066.0,30490.0,31542.0,2466.0,85544.0,88010.0,34.67531414673693,0.0044588569112282124,0.13023469857340084,0.8817420763865768,East,8.845372787931534,1.571834354911048,0.5863879104647199,0.024679013748437676,Mature (Adult Maint.),0
Odisha,Nuapada,1703.0,417.0,2.0,2473.0,15772.0,23106.0,23847.0,2122.0,65198.0,67320.0,30.710315591144607,0.0009420631182289214,0.24471830985915494,1.1622152930636405,East,9.339531123686339,1.5118874025232993,0.5885175282234105,0.02529708853238265,Mature (Adult Maint.),0
Odisha,Puri,3153.0,574.0,4.0,3976.0,28887.0,37188.0,37735.0,3731.0,107786.0,111517.0,28.881564844587352,0.0010718113612004287,0.18199112238427395,0.7865243535117561,East,9.350766909730954,1.3062517308224868,0.597415640664652,0.02827371611503179,Mature (Adult Maint.),0
Odisha,Rayagada,2516.0,707.0,3.0,4179.0,28192.0,29681.0,30618.0,3226.0,92670.0,95896.0,28.717074682367524,0.0009296560272699101,0.2808899483512118,0.8286038604146848,East,7.100717703349282,1.086014258858582,0.6132685409193293,0.026236756486193377,Mature (Adult Maint.),0
Odisha,Sambalpur,2255.0,321.0,1.0,3690.0,26630.0,26688.0,25634.0,2577.0,82642.0,85219.0,32.0566330488751,0.0003878975950349108,0.1422872340425532,1.0189014386061883,East,7.230560823625034,0.9625624272464421,0.6132904633943135,0.026461235170560555,Mature (Adult Maint.),0
Odisha,Subarnapur,1633.0,281.0,1.0,2477.0,15150.0,17211.0,15619.0,1915.0,50457.0,52372.0,26.33455114822547,0.0005219206680584551,0.17197062423500611,1.04802489830276,East,6.945520581113802,1.0308890502277077,0.5875085923776063,0.0311807836248377,Mature (Adult Maint.),0
Odisha,Sundargarh,3948.0,764.0,19.0,5940.0,44396.0,50888.0,59559.0,4731.0,160783.0,165514.0,33.97781065088758,0.004015215553677092,0.19346670043048872,0.865760843919597,East,8.565561353307524,1.3415095614568553,0.6280737581110963,0.02385296712060611,Mature (Adult Maint.),0
Puducherry,Karaikal,517.0,38.0,12.0,1371.0,4951.0,5747.0,10499.0,567.0,22568.0,23135.0,39.732394366197184,0.02112676056338028,0.07335907335907337,1.3808393944830066,Other,4.188775510204081,2.120153473344103,0.6678193213745407,0.02234709314890858,Mature (Adult Maint.),0
Puducherry,Puducherry,2231.0,154.0,32.0,3314.0,22814.0,21243.0,32182.0,2417.0,79553.0,81970.0,32.90033085194376,0.013234077750206782,0.06899641577060932,0.6224989720341486,Other,6.408144796380091,1.4105632259478413,0.6709283884347932,0.02721727461266317,Mature (Adult Maint.),0
Puducherry,Yanam,30.0,3.0,0.0,11.0,302.0,53.0,170.0,33.0,536.0,569.0,15.764705882352942,0.0,0.0967741935483871,1.8958285460927748,Other,4.416666666666667,0.5610561056105611,0.8295254833040422,0.05272407732864675,Mature (Adult Maint.),0
Punjab,Amritsar,7633.0,1775.0,247.0,6399.0,92676.0,56802.0,98206.0,9655.0,254083.0,263738.0,26.313483844241922,0.025579950289975145,0.2325124443280063,2.6108904411126463,North,8.8753125,1.0596588150242239,0.7237561519386664,0.028941601134459198,Mature (Adult Maint.),1
Punjab,Barnala,926.0,79.0,8.0,677.0,12827.0,16109.0,19430.0,1013.0,49043.0,50056.0,48.365877712031555,0.007889546351084813,0.08522114347357065,1.101138883653652,North,23.75958702064897,1.514655441222326,0.6444182515582547,0.018499280805497842,Mature (Adult Maint.),0
Punjab,Bathinda,2388.0,298.0,18.0,2044.0,35376.0,42639.0,54101.0,2704.0,134160.0,136864.0,49.597042513863215,0.006654343807763401,0.12473838426119715,0.7858987227951413,North,20.85036674816626,1.5292704299403568,0.6537657820902502,0.017447977554360533,Mature (Adult Maint.),0
Punjab,Faridkot,793.0,99.0,10.0,826.0,13896.0,15023.0,24389.0,902.0,54134.0,55036.0,59.94905869324474,0.01107419712070875,0.12468513853904283,0.9870447343208524,North,18.165659008464328,1.7549830898755128,0.695635583981394,0.01440875063594738,Mature (Adult Maint.),0
Punjab,Fatehgarh Sahib,891.0,144.0,13.0,932.0,14414.0,17318.0,20081.0,1048.0,52745.0,53793.0,50.28122020972354,0.012392755004766444,0.16143497757847533,0.8827677201219528,North,18.561629153269024,1.3930627818244883,0.6412544383098172,0.016563493391333443,Mature (Adult Maint.),0
Punjab,Fazilka,1630.0,271.0,10.0,2036.0,29626.0,29691.0,31704.0,1911.0,93057.0,94968.0,48.66997907949791,0.005230125523012552,0.16615573267933784,1.1058351093960042,North,14.575846833578792,1.0701049718162488,0.6457964788139162,0.01716367618566254,Mature (Adult Maint.),0
Punjab,Firozpur,1609.0,162.0,5.0,2034.0,32685.0,26569.0,40241.0,1776.0,101529.0,103305.0,57.135059088351156,0.0028137310073157004,0.10062111801242236,1.2328279599728207,North,13.056019656019656,1.2311387138224317,0.7059290450607425,0.015575238371811627,Mature (Adult Maint.),0
Punjab,Gurdaspur,4436.0,558.0,126.0,4847.0,67125.0,40136.0,79099.0,5120.0,191207.0,196327.0,37.337824643624295,0.02460456942003515,0.1257606490872211,1.645030132248299,North,8.278877887788779,1.1783660578613353,0.7447982192973966,0.022594956373804927,Mature (Adult Maint.),0
Punjab,Hoshiarpur,3515.0,401.0,218.0,3118.0,43431.0,33856.0,58908.0,4134.0,139313.0,143447.0,33.69117291414752,0.05272067714631197,0.11405005688282138,2.2471525701506376,North,10.85476114139147,1.3563271320685208,0.7134272588482157,0.02450382371189359,Mature (Adult Maint.),1
Punjab,Jalandhar,3314.0,732.0,72.0,2995.0,48136.0,50422.0,90848.0,4118.0,192401.0,196519.0,46.7106093712066,0.01747997086671522,0.22081447963800904,0.7712814277348232,North,16.82977303070761,1.8872800548434676,0.7072293264264524,0.016863509380772343,Mature (Adult Maint.),0
Punjab,Kapurthala,2067.0,446.0,1213.0,771.0,13101.0,18246.0,35857.0,3726.0,67975.0,71701.0,18.238529648510866,0.3254628387442984,0.21566731141199227,2.5597872293080264,North,23.634715025906736,2.736757746908869,0.6828077711607927,0.02882804981799417,Mature (Adult Maint.),2
Punjab,Ludhiana,12209.0,4573.0,832.0,7364.0,112339.0,81491.0,109436.0,17614.0,310630.0,328244.0,17.634402497871132,0.047232472324723246,0.3745290745290745,2.960212797313473,North,11.064630006788866,0.9741499020829625,0.6756406819317337,0.03719489160502553,Mature (Adult Maint.),1
Punjab,Malerkotla,711.0,146.0,8.0,1037.0,14062.0,5712.0,8075.0,865.0,28886.0,29751.0,33.35565819861432,0.009237875288683603,0.2050561797752809,0.8173538844759137,North,5.502890173410405,0.5742018061580033,0.7440758293838863,0.023898356357769487,Mature (Adult Maint.),0
Punjab,Mansa,998.0,107.0,19.0,1368.0,22187.0,22379.0,36660.0,1124.0,82594.0,83718.0,73.41688888888889,0.016888888888888887,0.10710710710710711,0.9690006568314606,North,16.346968590211834,1.652244456462953,0.7029193243985762,0.011920972789603192,Mature (Adult Maint.),0
Punjab,Moga,1335.0,159.0,41.0,1304.0,22742.0,23084.0,38260.0,1535.0,85390.0,86925.0,55.592447916666664,0.026692708333333332,0.11901197604790419,0.8416450460820876,North,17.68888888888889,1.6822758651013499,0.7017773943054357,0.015358067299396032,Mature (Adult Maint.),0
Punjab,Pathankot,1033.0,67.0,15.0,1276.0,13220.0,12987.0,13609.0,1115.0,41092.0,42207.0,36.82078853046595,0.013440860215053764,0.06479690522243714,1.0719898205730478,North,10.169929522317933,1.0293472505861887,0.6356528537920251,0.02447461321581728,Mature (Adult Maint.),0
Punjab,Patiala,4298.0,769.0,83.0,7390.0,81662.0,54972.0,64339.0,5150.0,208363.0,213513.0,40.450980392156865,0.016113376043486703,0.17887880902535475,2.966959702865018,North,7.437694493302665,0.7878598630958941,0.6838037964901434,0.020129921831457568,Mature (Adult Maint.),1
Punjab,Rupnagar,1143.0,93.0,13.0,1007.0,12718.0,17435.0,28032.0,1249.0,59192.0,60441.0,47.3536,0.0104,0.08129370629370629,0.5525727715386362,Other,17.296626984126984,2.2039468511675446,0.674211214241988,0.01891100411972006,Mature (Adult Maint.),0
Punjab,SAS Nagar,493.0,164.0,48.0,0.0,0.0,0.0,0.0,705.0,0.0,705.0,0.0,0.0679886685552408,0.3319838056680162,0.1205785010549533,North,0.0,0.0,0.0,0.699290780141844,Expansion (Births),0
Punjab,SAS Nagar (Mohali),2639.0,529.0,62.0,4640.0,55758.0,31108.0,29474.0,3230.0,120980.0,124210.0,37.443515939337665,0.01918910554008047,0.20037878787878788,1.2331303941113925,North,6.702865761689291,0.528596280421098,0.6861927381048225,0.021246276467273166,Mature (Adult Maint.),0
Punjab,Sangrur,2087.0,203.0,39.0,1404.0,28511.0,37125.0,45345.0,2329.0,112385.0,114714.0,48.23390557939914,0.016738197424892704,0.09722222222222222,0.951313686553704,North,26.423487544483987,1.5903829966329965,0.6438272573530693,0.01819307146468609,Mature (Adult Maint.),0
Punjab,Shaheed Bhagat Singh Nagar,970.0,124.0,44.0,596.0,8706.0,13908.0,20781.0,1138.0,43991.0,45129.0,38.62247585601405,0.038630377524143986,0.12770339855818744,1.2320217020598083,North,23.2964824120603,2.386700356035374,0.6533936049990029,0.021493939595382126,Mature (Adult Maint.),0
Punjab,Sri Muktsar Sahib,1463.0,178.0,8.0,1646.0,23596.0,26476.0,38626.0,1649.0,90344.0,91993.0,54.7539393939394,0.0048484848484848485,0.12158469945355191,1.1918085005563985,North,16.075288403157256,1.6369029961435775,0.6763775504657963,0.01590338395312687,Mature (Adult Maint.),0
Punjab,Tarn Taran,2646.0,273.0,20.0,1156.0,26259.0,26674.0,54028.0,2939.0,108117.0,111056.0,36.77448979591837,0.006802721088435374,0.10313562523611636,1.2073490137975509,North,23.05445116681072,2.0574257425742575,0.7229415790231956,0.023825817605532346,Mature (Adult Maint.),0
Rajasthan,Ajmer,9200.0,2787.0,148.0,12323.0,111713.0,78270.0,63588.0,12135.0,265894.0,278029.0,21.909525379037575,0.012195121951219513,0.302901858493642,1.1340224593468966,West,6.351022395326193,0.5692035017992373,0.6305133637138571,0.03309007333767341,Mature (Adult Maint.),0
Rajasthan,Alwar,15764.0,7314.0,305.0,15411.0,129333.0,124960.0,98489.0,23383.0,368193.0,391576.0,15.745509750256586,0.013043106397536777,0.4639391056137012,1.2237852887223015,West,8.107967817285232,0.7615089612940139,0.5818078738227062,0.04025782989764439,Mature (Adult Maint.),0
Rajasthan,Balotra,1.0,0.0,0.0,26.0,477.0,0.0,6.0,1.0,509.0,510.0,254.5,0.0,0.0,0.0,West,0.0,0.012552301255230125,0.9470588235294117,0.00196078431372549,Mature (Adult Maint.),0
Rajasthan,Banswara,4203.0,3030.0,30.0,5054.0,96240.0,52757.0,40954.0,7263.0,195005.0,202268.0,26.845401982378856,0.004129955947136564,0.7207421503330161,0.9244843518186951,West,10.436597428288822,0.4255358942654378,0.6782783238080171,0.02077936203452845,Mature (Adult Maint.),0
Rajasthan,Baran,4532.0,1658.0,77.0,6373.0,72385.0,41044.0,39212.0,6267.0,159014.0,165281.0,25.36917677089981,0.012284620293554562,0.3657621883962056,0.973123198204742,West,6.439284593661751,0.5417069599093748,0.6751955760190221,0.027419969627482894,Mature (Adult Maint.),0
Rajasthan,Barmer,10522.0,5233.0,96.0,9913.0,101808.0,114905.0,81860.0,15851.0,308486.0,324337.0,19.46038354781731,0.006056018168054504,0.49729164686876365,0.9148421895811456,West,11.590175509380673,0.8040546513569528,0.5662875342622026,0.0324415654088186,Mature (Adult Maint.),0
Rajasthan,Beawar,1.0,0.0,0.0,24.0,486.0,2.0,6.0,1.0,518.0,519.0,259.0,0.0,0.0,0.0,West,0.08,0.012320328542094456,0.9479768786127167,0.0019267822736030828,Mature (Adult Maint.),0
Rajasthan,Bharatpur,10236.0,6643.0,175.0,9983.0,95080.0,78011.0,63144.0,17054.0,246218.0,263272.0,14.436704778657285,0.010260920551158018,0.6489205822018169,1.1697046411975025,West,7.813601762820513,0.6641074452309084,0.6009906104712996,0.0388799416572974,Mature (Adult Maint.),0
Rajasthan,Bhilwara,7865.0,3035.0,183.0,7046.0,90693.0,63856.0,56163.0,11083.0,217758.0,228841.0,19.646156622158067,0.016510285095633345,0.3858377828629545,1.236374822990476,West,9.0614445863488,0.6192581648179593,0.641738150069262,0.03436884124785331,Mature (Adult Maint.),0
Rajasthan,Bikaner,7464.0,5620.0,199.0,9014.0,72638.0,62218.0,68653.0,13283.0,212523.0,225806.0,15.998419150858176,0.014980427582053599,0.75284661754856,1.2959187859827812,West,6.901608430393789,0.945125896556946,0.62571853715136,0.03305492325270365,Mature (Adult Maint.),0
